ID,crime id,month,reported by,falls within,longitude,latitude,location,lsoa code,lsoa name,crime type,last outcome category,type,date,part of a policing operation,policing operation,gender,age range,self-defined ethnicity,officer-defined ethnicity,legislation,object of search,outcome,outcome linked to object of search,removal of more than just outer clothing,all ages,13,14,15,16,17,18,19,20,25,30,35,40,45,50,60,70,80,90+
1396,,2017-10,Greater Manchester Police,Greater Manchester Police,-2.309023,53.488383,On or near Hathersage Avenue,E01005722,Salford 021E,Anti-social behaviour,,Person search,2018-10-01T17:45:00+00:00,False,,Male,18-24,Black/African/Caribbean/Black British - African,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,False,1836,23,29,28,28,26,35,36,20,29,31,36,24,32,19,16,14,13,9
1397,,2017-12,Greater Manchester Police,Greater Manchester Police,-2.309023,53.488383,On or near Hathersage Avenue,E01005722,Salford 021E,Anti-social behaviour,,Person search,2018-10-01T17:45:00+00:00,False,,Male,18-24,Black/African/Caribbean/Black British - African,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,False,1836,23,29,28,28,26,35,36,20,29,31,36,24,32,19,16,14,13,9
1398,,2018-01,Greater Manchester Police,Greater Manchester Police,-2.309023,53.488383,On or near Hathersage Avenue,E01005722,Salford 021E,Anti-social behaviour,,Person search,2018-10-01T17:45:00+00:00,False,,Male,18-24,Black/African/Caribbean/Black British - African,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,False,1836,23,29,28,28,26,35,36,20,29,31,36,24,32,19,16,14,13,9
1399,,2018-07,Greater Manchester Police,Greater Manchester Police,-2.309023,53.488383,On or near Hathersage Avenue,E01005722,Salford 021E,Anti-social behaviour,,Person search,2018-10-01T17:45:00+00:00,False,,Male,18-24,Black/African/Caribbean/Black British - African,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,False,1836,23,29,28,28,26,35,36,20,29,31,36,24,32,19,16,14,13,9
1400,,2018-10,Greater Manchester Police,Greater Manchester Police,-2.309023,53.488383,On or near Hathersage Avenue,E01005722,Salford 021E,Anti-social behaviour,,Person search,2018-10-01T17:45:00+00:00,False,,Male,18-24,Black/African/Caribbean/Black British - African,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,False,1836,23,29,28,28,26,35,36,20,29,31,36,24,32,19,16,14,13,9
1401,,2017-04,Greater Manchester Police,Greater Manchester Police,-2.31023,53.484524,On or near John Atkinson Court,E01005722,Salford 021E,Anti-social behaviour,,Person search,2018-10-03T00:40:00+00:00,False,,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,False,1836,23,29,28,28,26,35,36,20,29,31,36,24,32,19,16,14,13,9
1402,,2017-01,Greater Manchester Police,Greater Manchester Police,-2.307726,53.492467,On or near Eccles Old Road,E01005722,Salford 021E,Anti-social behaviour,,Person search,2018-11-29T15:57:00+00:00,False,,Male,10-17,Other ethnic group - Not stated,Asian,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,1836,23,29,28,28,26,35,36,20,29,31,36,24,32,19,16,14,13,9
1403,,2017-02,Greater Manchester Police,Greater Manchester Police,-2.307726,53.492467,On or near Eccles Old Road,E01005722,Salford 021E,Anti-social behaviour,,Person search,2018-11-29T15:57:00+00:00,False,,Male,10-17,Other ethnic group - Not stated,Asian,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,1836,23,29,28,28,26,35,36,20,29,31,36,24,32,19,16,14,13,9
1404,,2017-03,Greater Manchester Police,Greater Manchester Police,-2.307726,53.492467,On or near Eccles Old Road,E01005722,Salford 021E,Anti-social behaviour,,Person search,2018-11-29T15:57:00+00:00,False,,Male,10-17,Other ethnic group - Not stated,Asian,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,1836,23,29,28,28,26,35,36,20,29,31,36,24,32,19,16,14,13,9
1405,,2017-04,Greater Manchester Police,Greater Manchester Police,-2.307726,53.492467,On or near Eccles Old Road,E01005722,Salford 021E,Anti-social behaviour,,Person search,2018-11-29T15:57:00+00:00,False,,Male,10-17,Other ethnic group - Not stated,Asian,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,1836,23,29,28,28,26,35,36,20,29,31,36,24,32,19,16,14,13,9
1406,,2017-05,Greater Manchester Police,Greater Manchester Police,-2.307726,53.492467,On or near Eccles Old Road,E01005722,Salford 021E,Anti-social behaviour,,Person search,2018-11-29T15:57:00+00:00,False,,Male,10-17,Other ethnic group - Not stated,Asian,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,1836,23,29,28,28,26,35,36,20,29,31,36,24,32,19,16,14,13,9
1407,,2017-06,Greater Manchester Police,Greater Manchester Police,-2.307726,53.492467,On or near Eccles Old Road,E01005722,Salford 021E,Anti-social behaviour,,Person search,2018-11-29T15:57:00+00:00,False,,Male,10-17,Other ethnic group - Not stated,Asian,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,1836,23,29,28,28,26,35,36,20,29,31,36,24,32,19,16,14,13,9
1408,,2017-07,Greater Manchester Police,Greater Manchester Police,-2.307726,53.492467,On or near Eccles Old Road,E01005722,Salford 021E,Anti-social behaviour,,Person search,2018-11-29T15:57:00+00:00,False,,Male,10-17,Other ethnic group - Not stated,Asian,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,1836,23,29,28,28,26,35,36,20,29,31,36,24,32,19,16,14,13,9
1409,,2017-08,Greater Manchester Police,Greater Manchester Police,-2.307726,53.492467,On or near Eccles Old Road,E01005722,Salford 021E,Anti-social behaviour,,Person search,2018-11-29T15:57:00+00:00,False,,Male,10-17,Other ethnic group - Not stated,Asian,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,1836,23,29,28,28,26,35,36,20,29,31,36,24,32,19,16,14,13,9
1410,,2017-09,Greater Manchester Police,Greater Manchester Police,-2.307726,53.492467,On or near Eccles Old Road,E01005722,Salford 021E,Anti-social behaviour,,Person search,2018-11-29T15:57:00+00:00,False,,Male,10-17,Other ethnic group - Not stated,Asian,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,1836,23,29,28,28,26,35,36,20,29,31,36,24,32,19,16,14,13,9
1411,,2017-10,Greater Manchester Police,Greater Manchester Police,-2.307726,53.492467,On or near Eccles Old Road,E01005722,Salford 021E,Anti-social behaviour,,Person search,2018-11-29T15:57:00+00:00,False,,Male,10-17,Other ethnic group - Not stated,Asian,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,1836,23,29,28,28,26,35,36,20,29,31,36,24,32,19,16,14,13,9
1412,,2017-11,Greater Manchester Police,Greater Manchester Police,-2.307726,53.492467,On or near Eccles Old Road,E01005722,Salford 021E,Anti-social behaviour,,Person search,2018-11-29T15:57:00+00:00,False,,Male,10-17,Other ethnic group - Not stated,Asian,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,1836,23,29,28,28,26,35,36,20,29,31,36,24,32,19,16,14,13,9
1413,,2017-12,Greater Manchester Police,Greater Manchester Police,-2.307726,53.492467,On or near Eccles Old Road,E01005722,Salford 021E,Anti-social behaviour,,Person search,2018-11-29T15:57:00+00:00,False,,Male,10-17,Other ethnic group - Not stated,Asian,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,1836,23,29,28,28,26,35,36,20,29,31,36,24,32,19,16,14,13,9
1414,,2018-01,Greater Manchester Police,Greater Manchester Police,-2.307726,53.492467,On or near Eccles Old Road,E01005722,Salford 021E,Anti-social behaviour,,Person search,2018-11-29T15:57:00+00:00,False,,Male,10-17,Other ethnic group - Not stated,Asian,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,1836,23,29,28,28,26,35,36,20,29,31,36,24,32,19,16,14,13,9
1415,,2018-02,Greater Manchester Police,Greater Manchester Police,-2.307726,53.492467,On or near Eccles Old Road,E01005722,Salford 021E,Anti-social behaviour,,Person search,2018-11-29T15:57:00+00:00,False,,Male,10-17,Other ethnic group - Not stated,Asian,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,1836,23,29,28,28,26,35,36,20,29,31,36,24,32,19,16,14,13,9
1416,,2018-03,Greater Manchester Police,Greater Manchester Police,-2.307726,53.492467,On or near Eccles Old Road,E01005722,Salford 021E,Anti-social behaviour,,Person search,2018-11-29T15:57:00+00:00,False,,Male,10-17,Other ethnic group - Not stated,Asian,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,1836,23,29,28,28,26,35,36,20,29,31,36,24,32,19,16,14,13,9
1417,,2018-04,Greater Manchester Police,Greater Manchester Police,-2.307726,53.492467,On or near Eccles Old Road,E01005722,Salford 021E,Anti-social behaviour,,Person search,2018-11-29T15:57:00+00:00,False,,Male,10-17,Other ethnic group - Not stated,Asian,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,1836,23,29,28,28,26,35,36,20,29,31,36,24,32,19,16,14,13,9
1418,,2018-05,Greater Manchester Police,Greater Manchester Police,-2.307726,53.492467,On or near Eccles Old Road,E01005722,Salford 021E,Anti-social behaviour,,Person search,2018-11-29T15:57:00+00:00,False,,Male,10-17,Other ethnic group - Not stated,Asian,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,1836,23,29,28,28,26,35,36,20,29,31,36,24,32,19,16,14,13,9
1419,,2018-06,Greater Manchester Police,Greater Manchester Police,-2.307726,53.492467,On or near Eccles Old Road,E01005722,Salford 021E,Anti-social behaviour,,Person search,2018-11-29T15:57:00+00:00,False,,Male,10-17,Other ethnic group - Not stated,Asian,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,1836,23,29,28,28,26,35,36,20,29,31,36,24,32,19,16,14,13,9
1420,,2018-09,Greater Manchester Police,Greater Manchester Police,-2.307726,53.492467,On or near Eccles Old Road,E01005722,Salford 021E,Anti-social behaviour,,Person search,2018-11-29T15:57:00+00:00,False,,Male,10-17,Other ethnic group - Not stated,Asian,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,1836,23,29,28,28,26,35,36,20,29,31,36,24,32,19,16,14,13,9
1421,,2018-10,Greater Manchester Police,Greater Manchester Police,-2.307726,53.492467,On or near Eccles Old Road,E01005722,Salford 021E,Anti-social behaviour,,Person search,2018-11-29T15:57:00+00:00,False,,Male,10-17,Other ethnic group - Not stated,Asian,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,1836,23,29,28,28,26,35,36,20,29,31,36,24,32,19,16,14,13,9
1422,,2017-01,Greater Manchester Police,Greater Manchester Police,-2.296207,53.481162,On or near My Street,E01005723,Salford 021F,Anti-social behaviour,,Person search,2017-07-10T02:25:00+00:00,False,,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Suspect arrested,True,False,1531,25,26,20,21,20,20,25,21,21,29,27,23,13,8,21,10,10,4
1423,,2017-03,Greater Manchester Police,Greater Manchester Police,-2.296207,53.481162,On or near My Street,E01005723,Salford 021F,Anti-social behaviour,,Person search,2017-07-10T02:25:00+00:00,False,,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Suspect arrested,True,False,1531,25,26,20,21,20,20,25,21,21,29,27,23,13,8,21,10,10,4
1424,,2017-06,Greater Manchester Police,Greater Manchester Police,-2.296207,53.481162,On or near My Street,E01005723,Salford 021F,Anti-social behaviour,,Person search,2017-07-10T02:25:00+00:00,False,,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Suspect arrested,True,False,1531,25,26,20,21,20,20,25,21,21,29,27,23,13,8,21,10,10,4
1425,,2017-11,Greater Manchester Police,Greater Manchester Police,-2.296207,53.481162,On or near My Street,E01005723,Salford 021F,Anti-social behaviour,,Person search,2017-07-10T02:25:00+00:00,False,,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Suspect arrested,True,False,1531,25,26,20,21,20,20,25,21,21,29,27,23,13,8,21,10,10,4
1426,,2018-11,Greater Manchester Police,Greater Manchester Police,-2.296207,53.481162,On or near My Street,E01005723,Salford 021F,Anti-social behaviour,,Person search,2017-07-10T02:25:00+00:00,False,,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Suspect arrested,True,False,1531,25,26,20,21,20,20,25,21,21,29,27,23,13,8,21,10,10,4
1427,,2017-04,Greater Manchester Police,Greater Manchester Police,-2.301099,53.484583,On or near Derby Road,E01005723,Salford 021F,Anti-social behaviour,,Person search,2017-10-30T15:30:00+00:00,False,,Male,over 34,Mixed/Multiple ethnic groups - White and Asian,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,True,False,1531,25,26,20,21,20,20,25,21,21,29,27,23,13,8,21,10,10,4
1428,,2017-08,Greater Manchester Police,Greater Manchester Police,-2.301099,53.484583,On or near Derby Road,E01005723,Salford 021F,Anti-social behaviour,,Person search,2017-10-30T15:30:00+00:00,False,,Male,over 34,Mixed/Multiple ethnic groups - White and Asian,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,True,False,1531,25,26,20,21,20,20,25,21,21,29,27,23,13,8,21,10,10,4
1429,,2018-04,Greater Manchester Police,Greater Manchester Police,-2.301099,53.484583,On or near Derby Road,E01005723,Salford 021F,Anti-social behaviour,,Person search,2017-10-30T15:30:00+00:00,False,,Male,over 34,Mixed/Multiple ethnic groups - White and Asian,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,True,False,1531,25,26,20,21,20,20,25,21,21,29,27,23,13,8,21,10,10,4
1430,,2017-04,Greater Manchester Police,Greater Manchester Police,-2.301099,53.484583,On or near Derby Road,E01005723,Salford 021F,Anti-social behaviour,,Person search,2018-06-01T22:00:00+00:00,False,,Male,over 34,Other ethnic group - Not stated,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,1531,25,26,20,21,20,20,25,21,21,29,27,23,13,8,21,10,10,4
1431,,2017-08,Greater Manchester Police,Greater Manchester Police,-2.301099,53.484583,On or near Derby Road,E01005723,Salford 021F,Anti-social behaviour,,Person search,2018-06-01T22:00:00+00:00,False,,Male,over 34,Other ethnic group - Not stated,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,1531,25,26,20,21,20,20,25,21,21,29,27,23,13,8,21,10,10,4
1432,,2018-04,Greater Manchester Police,Greater Manchester Police,-2.301099,53.484583,On or near Derby Road,E01005723,Salford 021F,Anti-social behaviour,,Person search,2018-06-01T22:00:00+00:00,False,,Male,over 34,Other ethnic group - Not stated,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,1531,25,26,20,21,20,20,25,21,21,29,27,23,13,8,21,10,10,4
1433,,2017-04,Greater Manchester Police,Greater Manchester Police,-2.300687,53.481744,On or near Stowell Street,E01005723,Salford 021F,Anti-social behaviour,,Person search,2018-10-16T22:55:00+00:00,False,,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,,False,1531,25,26,20,21,20,20,25,21,21,29,27,23,13,8,21,10,10,4
1434,,2017-06,Greater Manchester Police,Greater Manchester Police,-2.300687,53.481744,On or near Stowell Street,E01005723,Salford 021F,Anti-social behaviour,,Person search,2018-10-16T22:55:00+00:00,False,,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,,False,1531,25,26,20,21,20,20,25,21,21,29,27,23,13,8,21,10,10,4
1435,,2017-07,Greater Manchester Police,Greater Manchester Police,-2.300687,53.481744,On or near Stowell Street,E01005723,Salford 021F,Anti-social behaviour,,Person search,2018-10-16T22:55:00+00:00,False,,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,,False,1531,25,26,20,21,20,20,25,21,21,29,27,23,13,8,21,10,10,4
